Order_ID,Order_Date,Year,Region,Category,Channel,Customer_Segment,Payment_Method,Quantity,Unit_Price_INR,Discount,Shipping_Cost_INR,Customer_Rating,Returned,Sales_INR
ORD100991,2024-09-26 10:21:16,2024,East,Electronics,Marketplace,Home Office,COD,5,1998.53,0.022,189.53,3.0,1,10826.4
ORD100992,2023-11-04 17:21:54,2023,Central,Electronics,Marketplace,Consumer,Debit Card,3,2289.87,0.293,142.02,2.5,0,4824.27
ORD100993,2022-09-06 14:39:25,2022,Central,Beauty,Marketplace,Consumer,Net Banking,4,922.81,0.002,39.66,4.5,0,3616.37
ORD100994,2020-01-02 02:49:32,2020,West,Books,Mobile App,Consumer,Debit Card,4,702.91,0.215,65.57,4.4,0,2205.31
ORD100995,2025-12-22 12:10:00,2025,Central,Beauty,Website,Home Office,COD,2,870.04,0.073,235.75,4.6,0,1965.27
ORD100996,2022-02-05 07:14:58,2022,West,Home & Kitchen,Mobile App,Corporate,Credit Card,2,1906.61,0.29,52.7,3.6,0,2995.09
ORD100997,2019-04-23 21:52:39,2019,Central,Electronics,Mobile App,Home Office,COD,3,2773.73,0.114,169.72,3.6,0,7330.07
ORD100998,2020-06-20 16:18:27,2020,North,Sports,Marketplace,Corporate,Net Banking,1,1259.32,0.008,204.31,3.9,0,1637.32
ORD100999,2021-10-22 15:11:52,2021,North,Electronics,Mobile App,Corporate,Net Banking,5,2316.09,0.008,88.4,4.9,0,12069.14
ORD101000,2019-06-09 07:22:32,2019,East,Books,Marketplace,Corporate,Credit Card,5,444.47,0.166,189.52,5.0,0,2148.31
ORD101001,2021-04-07 23:34:15,2021,Central,Sports,Website,Home Office,COD,3,1634.44,0.296,67.38,4.5,0,3549.46
ORD101002,2022-04-12 05:45:12,2022,West,Books,Marketplace,Corporate,Net Banking,3,523.12,0.294,92.65,4.2,0,1230.02
ORD101003,2025-08-21 17:42:34,2025,East,Clothing,Mobile App,Corporate,COD,3,1666.86,0.101,98.6,4.9,0,4957.2
ORD101004,2019-08-09 18:35:18,2019,East,Electronics,Marketplace,Home Office,COD,5,2152.65,0.145,249.22,3.8,1,10612.44
ORD101005,2023-01-14 10:57:31,2023,West,Clothing,Mobile App,Corporate,UPI,6,1072.37,0.03,77.21,3.7,0,6980.9
ORD101006,2025-05-29 16:27:03,2025,Central,Sports,Mobile App,Home Office,COD,1,1813.05,0.157,58.43,3.9,1,1602.82
ORD101007,2024-08-22 14:58:42,2024,Central,Clothing,Website,Corporate,COD,3,1561.92,0.18,233.65,3.4,0,4340.38
ORD101008,2025-06-22 03:36:42,2025,North,Books,Marketplace,Home Office,Credit Card,1,622.7,0.075,65.62,3.9,0,664.94
ORD101009,2020-03-11 09:24:36,2020,East,Electronics,Marketplace,Corporate,COD,4,2556.06,0.184,223.44,3.3,0,8486.54
ORD101010,2024-08-10 05:35:42,2024,South,Electronics,Marketplace,Corporate,Debit Card,2,1970.31,0.27,173.1,4.7,0,3406.3
ORD101011,2025-11-06 09:19:58,2025,West,Clothing,Website,Consumer,Credit Card,3,1434.07,0.0,156.91,4.4,0,4550.37
ORD101012,2021-04-13 08:09:03,2021,East,Sports,Website,Corporate,Credit Card,4,1156.37,0.069,195.29,4.9,0,4166.05
ORD101013,2022-06-28 12:32:39,2022,Central,Beauty,Marketplace,Consumer,Credit Card,3,772.46,0.063,189.72,2.9,0,2700.02
ORD101014,2022-09-18 19:55:54,2022,East,Home & Kitchen,Website,Corporate,UPI,3,2272.96,0.037,54.32,5.0,0,7986.21
ORD101015,2022-06-15 19:49:11,2022,West,Beauty,Mobile App,Home Office,Net Banking,6,1040.92,0.05,249.88,3.0,0,6018.62
ORD101016,2021-01-10 16:22:30,2021,North,Beauty,Mobile App,Corporate,Net Banking,6,789.18,0.188,237.22,3.2,0,4173.32
ORD101017,2025-09-10 19:20:13,2025,Central,Beauty,Marketplace,Corporate,Net Banking,1,730.13,0.031,227.25,3.6,0,1027.95
ORD101018,2021-08-31 03:38:45,2021,North,Beauty,Marketplace,Consumer,Debit Card,3,1144.72,0.222,166.9,4.9,0,2514.86
ORD101019,2024-08-20 07:50:07,2024,South,Electronics,Marketplace,Home Office,Credit Card,6,1785.75,0.266,145.01,4.1,0,8883.62
ORD101020,2021-10-13 01:46:30,2021,Central,Clothing,Website,Corporate,Net Banking,4,1158.81,0.278,147.98,3.8,0,3632.74
ORD101021,2024-07-24 12:51:43,2024,Central,Beauty,Mobile App,Corporate,COD,2,765.4,0.198,33.29,3.5,0,1600.11
ORD101022,2023-02-03 15:04:11,2023,East,Electronics,Marketplace,Consumer,UPI,5,1659.03,0.059,139.88,3.1,1,7421.59
ORD101023,2022-04-16 18:05:19,2022,East,Home & Kitchen,Marketplace,Consumer,Credit Card,2,1660.99,0.026,167.23,4.7,0,3372.3
ORD101024,2019-11-24 07:15:33,2019,North,Electronics,Website,Consumer,COD,1,2828.76,0.07,174.92,4.5,0,3090.09
ORD101025,2023-08-01 03:13:17,2023,Central,Sports,Marketplace,Home Office,COD,5,1407.07,0.289,103.07,4.9,0,4973.19
ORD101026,2021-03-31 16:40:35,2021,North,Electronics,Mobile App,Home Office,COD,4,2260.21,0.289,133.68,4.3,0,6972.73
ORD101027,2020-07-08 06:58:35,2020,North,Electronics,Website,Consumer,UPI,6,2552.58,0.115,169.99,2.3,0,14923.87
ORD101028,2020-05-08 20:10:16,2020,East,Beauty,Mobile App,Consumer,Debit Card,3,947.78,0.098,124.23,3.2,0,2672.09
ORD101029,2025-11-14 16:17:59,2025,North,Clothing,Marketplace,Home Office,UPI,6,1506.67,0.153,241.67,4.3,0,7101.28
ORD101030,2019-09-21 23:49:18,2019,North,Home & Kitchen,Website,Corporate,COD,3,2005.02,0.088,185.2,3.8,0,5409.88
ORD101031,2024-08-03 00:46:07,2024,West,Clothing,Website,Consumer,Debit Card,6,1410.12,0.294,30.28,3.6,0,6283.77
ORD101032,2025-01-22 20:46:28,2025,West,Clothing,Marketplace,Corporate,Credit Card,1,1439.5,0.066,35.12,3.3,0,1536.32
ORD101033,2019-03-21 08:54:35,2019,South,Sports,Marketplace,Consumer,UPI,1,1784.31,0.111,181.87,4.6,0,1918.29
ORD101034,2023-02-15 07:55:51,2023,West,Sports,Website,Consumer,Net Banking,6,1710.91,0.129,120.78,4.3,0,8863.32
ORD101035,2023-01-15 20:19:07,2023,West,Clothing,Marketplace,Corporate,COD,6,1541.12,0.038,214.68,4.3,0,8712.68
ORD101036,2021-07-05 18:25:25,2021,South,Sports,Marketplace,Home Office,COD,7,1245.12,0.115,68.06,3.6,0,6316.92
ORD101037,2021-11-10 13:24:51,2021,West,Sports,Marketplace,Home Office,COD,3,1684.08,0.257,33.04,4.1,0,4655.7
ORD101038,2022-01-28 20:26:28,2022,East,Beauty,Website,Consumer,COD,1,1039.83,0.042,115.38,3.1,0,1158.39
ORD101039,2022-01-07 23:06:06,2022,Central,Beauty,Mobile App,Corporate,Net Banking,7,823.48,0.175,191.93,3.9,0,5617.9
ORD101040,2024-08-08 12:33:58,2024,North,Books,Marketplace,Home Office,COD,5,677.06,0.122,243.78,2.4,0,3287.76
ORD101041,2023-06-07 07:54:12,2023,South,Home & Kitchen,Marketplace,Home Office,COD,2,1651.66,0.051,224.4,3.0,0,2974.6
ORD101042,2021-08-26 20:15:30,2021,South,Home & Kitchen,Mobile App,Home Office,Debit Card,6,1591.39,0.004,136.5,3.8,0,9394.57
ORD101043,2025-06-26 19:44:29,2025,South,Beauty,Website,Consumer,Net Banking,7,1104.21,0.082,208.82,5.0,0,8323.22
ORD101044,2024-08-12 01:29:58,2024,Central,Books,Website,Consumer,COD,2,487.22,0.019,45.47,2.8,0,1054.15
ORD101045,2025-07-12 04:25:58,2025,West,Sports,Website,Consumer,UPI,6,1467.79,0.113,155.9,3.2,0,7480.76
ORD101046,2024-02-11 03:50:49,2024,East,Electronics,Website,Consumer,Net Banking,6,2095.19,0.243,233.35,4.1,0,8792.8
ORD101047,2021-09-27 15:41:02,2021,East,Home & Kitchen,Website,Consumer,Credit Card,4,2239.08,0.216,117.2,5.0,0,6844.44
ORD101048,2024-05-29 15:20:08,2024,Central,Sports,Website,Consumer,UPI,5,1500.57,0.284,241.22,4.1,0,5471.61
ORD101049,2021-04-21 14:16:34,2021,East,Clothing,Marketplace,Corporate,UPI,2,1471.43,0.128,78.55,4.5,0,3324.54
ORD101050,2020-11-23 11:51:16,2020,South,Books,Mobile App,Corporate,UPI,7,652.7,0.212,53.24,3.8,0,4041.82
ORD101051,2022-02-26 20:59:47,2022,North,Sports,Mobile App,Corporate,COD,7,1643.02,0.2,145.45,3.7,0,9498.82
ORD101052,2025-10-13 12:58:16,2025,South,Books,Marketplace,Consumer,Net Banking,7,697.97,0.065,229.59,4.1,0,4775.3
ORD101053,2022-12-22 15:21:26,2022,West,Electronics,Mobile App,Consumer,UPI,6,2621.03,0.091,98.48,3.6,0,15285.9
ORD101054,2021-09-07 17:16:00,2021,East,Beauty,Mobile App,Home Office,Net Banking,1,873.1,0.159,206.04,4.5,0,877.74
ORD101055,2022-03-26 09:45:28,2022,East,Beauty,Website,Corporate,Net Banking,3,1145.65,0.239,67.22,3.0,0,2990.58
ORD101056,2021-01-14 08:22:15,2021,East,Beauty,Mobile App,Consumer,Debit Card,4,934.66,0.139,194.03,4.6,0,3892.82
ORD101057,2021-06-14 16:27:19,2021,Central,Books,Website,Home Office,Net Banking,7,419.33,0.068,152.55,4.0,0,2920.29
ORD101058,2022-11-18 01:03:13,2022,Central,Home & Kitchen,Mobile App,Home Office,COD,4,1607.41,0.298,68.5,3.9,0,4461.54
ORD101059,2021-08-03 06:07:32,2021,North,Beauty,Marketplace,Home Office,Debit Card,4,982.76,0.035,187.98,2.9,0,3812.97
ORD101060,2021-03-30 17:58:28,2021,North,Sports,Mobile App,Consumer,Net Banking,2,1254.37,0.287,187.03,3.4,1,1782.11
ORD101061,2025-10-15 22:08:23,2025,South,Sports,Website,Corporate,Debit Card,6,1606.86,0.243,143.4,4.8,0,7951.02
ORD101062,2021-06-02 16:30:37,2021,Central,Sports,Marketplace,Home Office,Credit Card,3,1423.32,0.252,79.6,3.9,0,3354.92
ORD101063,2019-06-30 06:00:04,2019,East,Home & Kitchen,Marketplace,Home Office,COD,1,1879.04,0.238,59.1,4.2,0,1383.99
ORD101064,2021-08-25 16:23:45,2021,Central,Books,Mobile App,Consumer,Debit Card,7,413.07,0.062,240.6,3.4,0,3547.44
ORD101065,2022-09-22 03:50:29,2022,West,Electronics,Website,Home Office,Net Banking,2,2676.59,0.19,174.28,4.0,0,4796.23
ORD101066,2019-08-30 21:34:54,2019,East,Home & Kitchen,Marketplace,Corporate,Net Banking,1,1708.31,0.227,208.03,3.1,1,1414.07
ORD101067,2021-02-20 07:54:17,2021,South,Beauty,Website,Corporate,Net Banking,1,744.38,0.224,183.33,4.1,1,705.33
ORD101068,2020-02-29 10:56:46,2020,South,Electronics,Marketplace,Corporate,Net Banking,4,2179.88,0.081,212.48,4.2,0,8184.43
ORD101069,2022-07-03 15:46:05,2022,North,Home & Kitchen,Website,Home Office,Net Banking,1,1831.32,0.054,65.75,4.2,0,2024.48
ORD101070,2024-01-23 06:41:35,2024,East,Beauty,Mobile App,Consumer,Debit Card,6,990.51,0.098,139.33,3.4,0,6127.68
ORD101071,2025-10-11 10:27:06,2025,South,Beauty,Marketplace,Corporate,Net Banking,4,934.66,0.144,176.77,3.8,0,4120.96
ORD101072,2021-09-21 12:44:55,2021,South,Electronics,Website,Home Office,Debit Card,3,1702.66,0.172,52.75,4.3,0,4285.66
ORD101073,2025-01-15 11:44:11,2025,North,Clothing,Website,Corporate,Credit Card,1,1598.13,0.251,62.99,3.9,0,1337.98
ORD101074,2020-07-02 08:40:43,2020,West,Clothing,Website,Consumer,Net Banking,4,1301.4,0.231,169.48,3.8,0,3756.17
ORD101075,2024-06-17 22:48:33,2024,Central,Beauty,Mobile App,Consumer,COD,2,713.11,0.203,221.12,5.0,0,1451.63
ORD101076,2022-12-09 04:34:34,2022,East,Clothing,Mobile App,Corporate,Net Banking,7,1527.57,0.079,175.29,3.4,0,11081.77
ORD101077,2024-04-21 21:22:59,2024,East,Beauty,Website,Home Office,Net Banking,3,1001.78,0.144,37.97,4.7,0,2561.52
ORD101078,2024-04-15 03:49:03,2024,Central,Sports,Mobile App,Corporate,COD,4,1660.79,0.101,243.5,3.2,1,7885.16
ORD101079,2022-09-22 21:31:37,2022,East,Sports,Marketplace,Home Office,Credit Card,1,1477.2,0.07,60.69,4.4,0,1419.99
ORD101080,2020-10-19 23:19:02,2020,West,Clothing,Marketplace,Corporate,UPI,1,1268.51,0.003,81.16,4.5,0,1608.3
ORD101081,2022-09-06 22:14:29,2022,East,Books,Website,Corporate,Credit Card,2,574.74,0.102,244.49,3.7,0,1203.69
ORD101082,2024-10-14 06:35:54,2024,East,Electronics,Mobile App,Consumer,Net Banking,1,1711.22,0.077,199.63,3.2,0,2248.14
ORD101083,2025-10-17 00:06:31,2025,East,Electronics,Website,Corporate,COD,6,2011.74,0.172,236.05,2.7,0,10718.86
ORD101084,2025-06-28 16:51:29,2025,West,Electronics,Mobile App,Consumer,Debit Card,7,2845.35,0.019,207.46,3.6,0,21698.19
ORD101085,2020-04-08 19:54:56,2020,West,Clothing,Marketplace,Home Office,Net Banking,7,1448.47,0.081,173.38,4.3,0,10149.14
ORD101086,2023-03-07 22:34:11,2023,East,Books,Marketplace,Consumer,UPI,2,539.23,0.013,92.6,3.3,0,1111.0
ORD101087,2019-09-25 08:16:28,2019,North,Clothing,Website,Home Office,Net Banking,6,1133.99,0.192,101.91,4.1,0,5966.39
ORD101088,2023-09-06 19:55:30,2023,Central,Sports,Website,Consumer,Net Banking,4,1739.8,0.17,238.4,3.0,0,6433.62
ORD101089,2025-12-11 09:50:36,2025,Central,Home & Kitchen,Marketplace,Corporate,Debit Card,1,1607.69,0.101,219.34,3.8,1,1695.25
ORD101090,2019-05-15 09:13:17,2019,North,Electronics,Marketplace,Consumer,Net Banking,1,1846.47,0.044,109.09,3.3,0,1769.15
ORD101091,2023-08-06 04:47:30,2023,South,Home & Kitchen,Website,Consumer,Debit Card,4,1502.97,0.287,112.12,3.9,0,4414.53
ORD101092,2025-08-13 17:58:19,2025,Central,Electronics,Website,Home Office,Debit Card,3,2532.41,0.175,95.49,3.7,0,6304.41
ORD101093,2024-12-05 09:40:50,2024,South,Home & Kitchen,Mobile App,Consumer,Net Banking,1,1986.38,0.204,101.75,3.2,0,1945.29
ORD101094,2021-09-30 04:35:00,2021,Central,Beauty,Mobile App,Corporate,Net Banking,7,709.55,0.159,219.35,3.6,0,5215.73
ORD101095,2019-09-23 14:59:06,2019,West,Beauty,Mobile App,Home Office,Credit Card,6,731.95,0.242,32.31,3.4,0,3475.96
ORD101096,2025-06-19 11:44:46,2025,Central,Clothing,Marketplace,Corporate,Credit Card,4,1428.2,0.269,125.93,3.1,0,4871.42
ORD101097,2025-06-12 21:36:34,2025,North,Sports,Marketplace,Consumer,Debit Card,7,1596.17,0.115,237.42,4.7,0,8467.8
ORD101098,2023-01-19 20:47:50,2023,East,Beauty,Marketplace,Corporate,Credit Card,7,1014.57,0.207,149.38,3.8,0,5936.41
ORD101099,2025-11-07 01:19:02,2025,East,Clothing,Website,Corporate,Credit Card,7,1102.3,0.069,129.1,2.6,0,8079.65
ORD101100,2019-01-12 19:20:08,2019,Central,Home & Kitchen,Marketplace,Consumer,Credit Card,2,2069.32,0.196,98.72,3.6,0,3731.91
ORD101101,2023-04-26 01:21:44,2023,South,Electronics,Marketplace,Consumer,Credit Card,7,2782.68,0.12,46.26,4.6,0,17462.23
ORD101102,2019-04-09 12:19:13,2019,South,Books,Mobile App,Corporate,Debit Card,4,594.32,0.002,79.39,3.5,0,3075.25
ORD101103,2025-07-19 15:13:47,2025,North,Sports,Mobile App,Corporate,Debit Card,6,1286.81,0.287,49.9,5.0,0,6672.44
ORD101104,2023-10-06 03:36:40,2023,West,Clothing,Marketplace,Consumer,Net Banking,7,1460.87,0.261,57.87,3.4,0,7317.49
ORD101105,2025-05-23 17:22:05,2025,Central,Sports,Marketplace,Corporate,Credit Card,2,1408.04,0.087,65.97,4.3,0,2816.12
ORD101106,2022-12-09 04:18:23,2022,North,Sports,Mobile App,Corporate,COD,4,1165.66,0.299,96.45,4.7,0,3903.02
ORD101107,2019-08-01 19:41:32,2019,South,Beauty,Website,Consumer,Debit Card,1,824.66,0.095,32.42,4.3,0,750.79
ORD101108,2019-03-09 19:36:20,2019,South,Electronics,Mobile App,Corporate,Net Banking,2,2745.76,0.138,239.03,3.1,0,6269.58
ORD101109,2021-05-07 17:25:04,2021,Central,Books,Marketplace,Home Office,UPI,3,536.87,0.255,57.24,3.4,0,1145.64
ORD101110,2024-03-15 06:48:28,2024,East,Books,Website,Corporate,UPI,6,674.06,0.091,114.29,4.8,0,4197.4
ORD101111,2020-01-22 00:55:36,2020,South,Books,Marketplace,Corporate,Debit Card,7,566.37,0.135,223.5,3.5,0,4177.2
ORD101112,2024-12-18 02:00:12,2024,South,Books,Website,Home Office,Credit Card,3,568.89,0.2,53.44,4.6,0,1383.19
ORD101113,2020-09-04 02:52:24,2020,East,Books,Marketplace,Corporate,Debit Card,3,414.08,0.039,136.39,3.7,1,1374.67
ORD101114,2022-06-22 20:14:02,2022,South,Sports,Mobile App,Consumer,UPI,4,1650.61,0.127,215.85,4.1,0,6181.13
ORD101115,2022-04-05 11:25:27,2022,North,Electronics,Website,Corporate,Debit Card,7,1780.45,0.093,152.53,3.1,0,13176.93
ORD101116,2022-03-01 18:10:02,2022,Central,Home & Kitchen,Website,Corporate,Net Banking,7,1823.96,0.203,76.28,3.6,0,10629.57
ORD101117,2019-01-14 23:44:32,2019,East,Clothing,Website,Corporate,Net Banking,2,1161.13,0.041,191.81,3.4,0,2388.97
ORD101118,2022-12-22 07:49:42,2022,South,Clothing,Marketplace,Consumer,Credit Card,2,1255.55,0.07,179.9,4.1,0,2746.74
ORD101119,2024-07-03 16:14:23,2024,West,Sports,Mobile App,Consumer,Credit Card,5,1568.09,0.213,109.68,4.1,0,6739.95
ORD101120,2025-07-21 02:55:07,2025,West,Sports,Marketplace,Corporate,Debit Card,3,1136.93,0.047,40.18,4.3,0,3840.48
ORD101121,2021-04-25 07:26:46,2021,North,Beauty,Website,Home Office,Debit Card,2,815.87,0.127,31.73,3.7,0,1544.7
ORD101122,2025-02-28 18:40:50,2025,North,Sports,Marketplace,Home Office,Net Banking,1,1941.43,0.214,211.59,3.4,1,2040.56
ORD101123,2025-02-24 02:52:31,2025,North,Electronics,Marketplace,Home Office,Credit Card,3,1719.45,0.23,100.74,4.1,0,4435.95
ORD101124,2025-12-01 07:21:03,2025,West,Clothing,Website,Consumer,Net Banking,3,1203.37,0.028,60.31,3.3,1,3362.57
ORD101125,2021-08-11 13:01:43,2021,West,Books,Mobile App,Corporate,COD,4,509.73,0.256,144.08,4.7,0,1935.87
ORD101126,2024-12-14 21:05:17,2024,West,Home & Kitchen,Marketplace,Corporate,Credit Card,2,1725.59,0.217,232.58,3.9,0,3028.29
ORD101127,2022-12-15 08:08:21,2022,West,Beauty,Website,Corporate,COD,6,1013.97,0.102,31.87,3.8,0,5719.12
ORD101128,2019-05-29 22:33:29,2019,East,Home & Kitchen,Website,Corporate,Credit Card,5,1595.27,0.229,42.35,4.3,0,5931.79
ORD101129,2020-11-21 23:50:47,2020,East,Clothing,Marketplace,Corporate,Credit Card,4,1304.09,0.218,121.75,4.0,0,4433.18
ORD101130,2023-09-14 18:19:15,2023,West,Sports,Mobile App,Consumer,Net Banking,2,1657.01,0.18,178.71,2.9,0,3143.4
ORD101131,2020-02-15 11:07:45,2020,South,Sports,Website,Home Office,Net Banking,4,1390.92,0.168,134.74,3.3,0,4738.55
ORD101132,2022-01-16 04:11:46,2022,Central,Sports,Marketplace,Home Office,Debit Card,5,1907.74,0.22,227.46,4.7,0,6993.27
ORD101133,2024-06-03 15:57:01,2024,Central,Home & Kitchen,Marketplace,Consumer,Credit Card,3,2319.88,0.3,39.7,4.1,0,4313.02
ORD101134,2020-01-18 18:50:52,2020,Central,Beauty,Website,Corporate,UPI,2,734.24,0.174,104.83,2.9,1,1663.67
ORD101135,2022-06-23 06:50:46,2022,Central,Books,Website,Corporate,COD,4,516.51,0.243,107.3,4.2,0,1851.93
ORD101136,2020-07-03 04:17:22,2020,South,Beauty,Website,Home Office,COD,3,777.95,0.223,104.83,3.6,0,1791.76
ORD101137,2022-10-03 06:18:54,2022,North,Home & Kitchen,Marketplace,Home Office,COD,3,1534.92,0.257,137.29,3.4,0,3690.1
ORD101138,2020-09-07 06:12:15,2020,East,Clothing,Website,Corporate,Debit Card,3,1326.05,0.286,203.93,3.3,0,3863.69
ORD101139,2025-10-03 14:28:34,2025,West,Beauty,Marketplace,Home Office,COD,3,954.09,0.058,99.93,4.6,0,2935.0
ORD101140,2019-07-16 01:09:20,2019,West,Home & Kitchen,Mobile App,Home Office,Debit Card,6,1771.4,0.05,193.79,2.7,0,8316.11
ORD101141,2025-09-28 21:50:46,2025,South,Beauty,Mobile App,Home Office,UPI,4,809.91,0.176,62.22,3.5,0,3443.78
ORD101142,2024-07-17 00:46:37,2024,South,Electronics,Marketplace,Consumer,UPI,4,1987.13,0.135,153.36,4.1,0,5988.99
ORD101143,2024-12-27 00:30:37,2024,East,Clothing,Marketplace,Home Office,Credit Card,5,1684.37,0.171,112.52,5.0,0,6977.32
ORD101144,2020-04-24 12:42:15,2020,Central,Sports,Website,Corporate,Credit Card,3,1887.03,0.239,148.63,4.4,0,4376.83
ORD101145,2025-07-07 20:53:31,2025,North,Home & Kitchen,Website,Consumer,COD,1,1425.14,0.28,53.7,3.5,0,1015.88
ORD101146,2023-02-27 23:03:50,2023,South,Home & Kitchen,Website,Home Office,Credit Card,6,1999.99,0.125,239.76,5.0,0,10984.04
ORD101147,2025-09-25 06:34:37,2025,South,Beauty,Marketplace,Home Office,Net Banking,1,901.15,0.215,229.37,3.1,0,781.57
ORD101148,2025-02-22 13:04:32,2025,Central,Home & Kitchen,Mobile App,Corporate,Credit Card,5,2031.93,0.059,211.81,4.2,0,10896.69
ORD101149,2023-01-21 11:36:06,2023,East,Sports,Website,Corporate,Net Banking,2,1617.49,0.16,226.41,4.3,0,3471.12
ORD101150,2021-08-15 03:06:56,2021,North,Clothing,Website,Corporate,Debit Card,2,1610.82,0.007,62.27,3.4,0,3284.65
ORD101151,2019-10-27 18:51:48,2019,South,Sports,Mobile App,Consumer,UPI,1,1180.27,0.151,140.82,4.5,0,1056.38
ORD101152,2019-09-16 10:15:23,2019,North,Clothing,Marketplace,Home Office,Debit Card,7,1224.96,0.164,99.94,3.7,0,7187.42
ORD101153,2021-09-23 02:20:47,2021,East,Home & Kitchen,Mobile App,Consumer,UPI,4,2325.64,0.221,225.22,4.5,0,7560.46
ORD101154,2024-09-03 19:42:29,2024,Central,Beauty,Marketplace,Corporate,COD,3,765.23,0.195,71.68,2.8,0,1974.56
ORD101155,2022-07-15 15:48:37,2022,East,Books,Marketplace,Consumer,Net Banking,6,451.02,0.108,78.39,4.2,0,2255.31
ORD101156,2022-05-16 09:18:11,2022,Central,Clothing,Marketplace,Home Office,COD,1,1496.21,0.002,181.08,3.7,0,1743.84
ORD101157,2020-09-16 19:46:10,2020,West,Beauty,Mobile App,Home Office,COD,4,1059.83,0.035,49.56,4.7,0,4511.19
ORD101158,2022-12-13 14:06:16,2022,Central,Electronics,Marketplace,Corporate,Credit Card,4,2463.45,0.292,191.12,4.0,0,7081.09
ORD101159,2023-06-19 22:05:39,2023,South,Electronics,Marketplace,Corporate,Net Banking,4,2589.2,0.277,88.99,4.8,1,7576.08
ORD101160,2025-11-15 08:39:34,2025,Central,Sports,Mobile App,Home Office,UPI,1,1697.32,0.098,175.41,4.3,0,1794.02
ORD101161,2024-02-08 09:21:06,2024,South,Sports,Mobile App,Home Office,COD,7,1237.01,0.078,222.07,3.9,0,7875.16
ORD101162,2023-04-02 00:46:40,2023,East,Home & Kitchen,Marketplace,Home Office,Net Banking,2,1952.14,0.131,164.11,4.5,0,3607.77
ORD101163,2025-05-15 03:45:03,2025,West,Beauty,Mobile App,Consumer,Net Banking,5,1059.55,0.207,76.79,4.5,0,4971.55
ORD101164,2021-12-22 05:56:07,2021,South,Home & Kitchen,Website,Corporate,COD,6,2206.86,0.107,40.82,4.3,0,12753.07
ORD101165,2025-07-17 17:30:23,2025,South,Clothing,Marketplace,Home Office,COD,3,1151.06,0.02,39.82,2.5,0,3091.5
ORD101166,2021-08-03 16:19:15,2021,North,Home & Kitchen,Website,Consumer,COD,1,1476.16,0.121,49.54,3.4,0,1389.34
ORD101167,2019-11-23 14:29:13,2019,North,Clothing,Marketplace,Home Office,UPI,3,1533.48,0.078,157.56,4.9,0,4336.64
ORD101168,2021-12-03 10:26:16,2021,East,Sports,Mobile App,Consumer,UPI,6,1336.65,0.097,106.61,3.2,0,7550.73
ORD101169,2019-11-26 03:02:40,2019,Central,Home & Kitchen,Mobile App,Home Office,COD,7,1381.61,0.049,83.48,4.6,0,10019.13
ORD101170,2019-10-30 15:04:24,2019,South,Clothing,Website,Corporate,Credit Card,7,1565.03,0.198,78.25,4.5,0,10102.71
ORD101171,2025-03-02 08:51:34,2025,East,Beauty,Mobile App,Home Office,Debit Card,2,925.47,0.158,238.69,3.5,0,1874.37
ORD101172,2024-07-24 09:10:41,2024,Central,Sports,Marketplace,Home Office,UPI,5,1394.47,0.081,56.14,2.7,0,6432.36
ORD101173,2020-07-19 10:00:47,2020,West,Clothing,Website,Consumer,Net Banking,2,983.17,0.166,97.06,3.6,0,2023.74
ORD101174,2024-11-11 04:54:10,2024,North,Books,Marketplace,Corporate,COD,5,423.19,0.148,133.72,5.0,0,2292.29
ORD101175,2019-06-26 02:44:03,2019,East,Home & Kitchen,Marketplace,Home Office,COD,3,2134.7,0.239,30.1,3.4,0,5230.6
ORD101176,2020-12-27 22:03:28,2020,North,Beauty,Marketplace,Consumer,Debit Card,5,917.4,0.287,232.61,3.5,0,3539.93
ORD101177,2023-12-10 19:06:31,2023,South,Books,Mobile App,Home Office,Net Banking,5,457.79,0.039,51.8,3.4,0,2153.15
ORD101178,2021-02-15 12:05:59,2021,South,Home & Kitchen,Website,Consumer,Debit Card,7,1704.92,0.265,180.14,4.8,0,9759.35
ORD101179,2024-02-11 04:00:45,2024,West,Clothing,Marketplace,Corporate,Debit Card,4,1093.19,0.211,168.35,3.8,0,3953.06
ORD101180,2025-02-12 19:09:38,2025,North,Sports,Mobile App,Corporate,Debit Card,3,1218.13,0.208,207.99,3.6,0,3323.57
ORD101181,2019-06-18 20:29:17,2019,South,Electronics,Mobile App,Home Office,COD,4,1984.33,0.112,173.31,4.9,0,7364.43
ORD101182,2019-03-03 06:26:14,2019,South,Home & Kitchen,Marketplace,Home Office,Credit Card,2,1894.01,0.103,199.27,4.4,0,3319.09
ORD101183,2022-08-23 06:56:29,2022,South,Books,Marketplace,Corporate,Debit Card,1,476.03,0.002,122.67,3.4,0,700.18
ORD101184,2022-07-18 13:09:47,2022,West,Home & Kitchen,Website,Consumer,Net Banking,4,1690.23,0.295,137.51,3.2,0,5171.94
ORD101185,2022-03-31 03:43:22,2022,South,Sports,Marketplace,Corporate,Debit Card,6,1519.29,0.182,184.37,4.8,1,8372.25
ORD101186,2022-01-13 07:32:00,2022,South,Beauty,Mobile App,Corporate,UPI,4,882.91,0.121,155.05,4.0,0,3648.41
ORD101187,2023-10-30 23:08:11,2023,East,Clothing,Marketplace,Home Office,Credit Card,6,1066.97,0.163,142.54,3.0,0,5201.32
ORD101188,2023-01-21 19:54:34,2023,West,Clothing,Mobile App,Home Office,Net Banking,2,1002.79,0.012,75.22,2.8,0,1774.5
